brand,name,rating,votes,url,last_crawled
Jo Malone London,London Rain Rain & Angelica Jo Malone London for women and men,3.96,165,https://www.fragrantica.com/perfume/Jo-Malone-London/London-Rain-Rain-Angelica-22501.html,2025-11-17T17:09:59.434055
Jo Malone London,Iris & White Musk Jo Malone London,4.0,225,https://www.fragrantica.com/perfume/Jo-Malone-London/Iris-White-Musk-12926.html,2025-11-17T17:10:05.167016
Jo Malone London,Assam & Grapefruit Jo Malone London,4.49,78,https://www.fragrantica.com/perfume/Jo-Malone-London/Assam-Grapefruit-51684.html,2025-11-17T17:10:10.704033
Jo Malone London,Rose & White Musk Absolu Jo Malone London for women and men,3.84,221,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-White-Musk-Absolu-49923.html,2025-11-17T17:10:21.941420
Jo Malone London,Birch & Black Pepper Jo Malone London,3.75,65,https://www.fragrantica.com/perfume/Jo-Malone-London/Birch-Black-Pepper-51683.html,2025-11-17T17:10:27.644153
Jo Malone London,Orange Bitters Jo Malone London for women and men,3.99,894,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Bitters-41360.html,2025-11-17T17:16:25.991599
Jo Malone London,Taif Rose Jo Malone London,4.06,163,https://www.fragrantica.com/perfume/Jo-Malone-London/Taif-Rose-100146.html,2025-11-17T17:16:31.831870
Jo Malone London,Emerald Thyme Cologne Jo Malone London for women and men,4.18,120,https://www.fragrantica.com/perfume/Jo-Malone-London/Emerald-Thyme-Cologne-90256.html,2025-11-17T17:18:03.983359
Jo Malone London,Yuja Cologne Jo Malone London for women and men,4.06,300,https://www.fragrantica.com/perfume/Jo-Malone-London/Yuja-Cologne-60484.html,2025-11-17T17:18:09.379078
Jo Malone London,Earl Grey & Cucumber Jo Malone London for women and men,3.87,334,https://www.fragrantica.com/perfume/Jo-Malone-London/Earl-Grey-Cucumber-79437.html,2025-11-17T17:21:40.703098
Jo Malone London,Rock The Ages Pomegranate Noir Jo Malone London for women and men,3.65,63,https://www.fragrantica.com/perfume/Jo-Malone-London/Rock-The-Ages-Pomegranate-Noir-29530.html,2025-11-17T17:21:47.310627
Jo Malone London,Tobacco & Mandarin Jo Malone London for women and men,4.05,130,https://www.fragrantica.com/perfume/Jo-Malone-London/Tobacco-Mandarin-42349.html,2025-11-17T17:22:04.877265
Jo Malone London,Orange Blossom Cologne (2019) Jo Malone London for women and men,3.89,75,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Blossom-Cologne-2019-54457.html,2025-11-17T17:22:11.305126
Jo Malone London,Honey & Crocus Jo Malone London for women and men,4.19,373,https://www.fragrantica.com/perfume/Jo-Malone-London/Honey-Crocus-48319.html,2025-11-17T17:27:06.558343
Jo Malone London,Pomegranate Noir Christmas Edition Jo Malone London for women and men,3.56,25,https://www.fragrantica.com/perfume/Jo-Malone-London/Pomegranate-Noir-Christmas-Edition-28948.html,2025-11-17T17:27:12.433318
Jo Malone London,Rose & Magnolia Cologne Jo Malone London for women and men,4.0,53,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-Magnolia-Cologne-71506.html,2025-11-17T17:32:49.345789
Jo Malone London,Rose Blush Cologne 2024 Jo Malone London,3.8,56,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-Blush-Cologne-2024-89143.html,2025-11-17T17:32:54.989297
Jo Malone London,Nashi Blossom Jo Malone London for women and men,3.74,97,https://www.fragrantica.com/perfume/Jo-Malone-London/Nashi-Blossom-66482.html,2025-11-17T17:33:01.154335
Jo Malone London,English Pear & Freesia Jo Malone London,3.82,8425,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Pear-Freesia-10314.html,2025-11-17T18:39:06.949558
Jo Malone London,Elderflower Cordial Cologne Jo Malone London for women and men,3.96,213,https://www.fragrantica.com/perfume/Jo-Malone-London/Elderflower-Cordial-Cologne-66884.html,2025-11-17T19:40:03.294126
Jo Malone London,Wild Bluebell (2020) Jo Malone London for women and men,3.87,91,https://www.fragrantica.com/perfume/Jo-Malone-London/Wild-Bluebell-2020-64666.html,2025-11-17T21:14:52.738462
Jo Malone London,Plum Blossom Jo Malone London,3.65,175,https://www.fragrantica.com/perfume/Jo-Malone-London/Plum-Blossom-15005.html,2025-11-17T21:45:54.411726
Jo Malone London,Oat & Cornflower Jo Malone London for women and men,4.12,313,https://www.fragrantica.com/perfume/Jo-Malone-London/Oat-Cornflower-48318.html,2025-11-17T21:45:59.752564
Jo Malone London,Yellow Hibiscus Jo Malone London for women and men,3.59,170,https://www.fragrantica.com/perfume/Jo-Malone-London/Yellow-Hibiscus-65929.html,2025-11-17T21:46:06.483606
Jo Malone London,Velvet Rose & Oud Jo Malone London for women and men,4.22,3213,https://www.fragrantica.com/perfume/Jo-Malone-London/Velvet-Rose-Oud-15286.html,2025-11-17T21:46:12.790206
Jo Malone London,Amber & Patchouli Jo Malone London,3.79,47,https://www.fragrantica.com/perfume/Jo-Malone-London/Amber-Patchouli-51682.html,2025-11-17T21:46:19.611199
Jo Malone London,Carrot Blossom & Fennel Jo Malone London for women and men,3.87,135,https://www.fragrantica.com/perfume/Jo-Malone-London/Carrot-Blossom-Fennel-35881.html,2025-11-17T21:46:26.320580
Jo Malone London,Silver Birch & Lavender Cologne Jo Malone London for women and men,3.84,608,https://www.fragrantica.com/perfume/Jo-Malone-London/Silver-Birch-Lavender-Cologne-59427.html,2025-11-17T21:46:31.915404
Jo Malone London,Silk Blossom (2017) Jo Malone London,3.85,46,https://www.fragrantica.com/perfume/Jo-Malone-London/Silk-Blossom-2017-44527.html,2025-11-17T21:46:37.326148
Jo Malone London,Dark Amber & Ginger Lily Jo Malone London,4.13,2449,https://www.fragrantica.com/perfume/Jo-Malone-London/Dark-Amber-Ginger-Lily-3783.html,2025-11-17T21:46:42.924164
Jo Malone London,London Rain Wisteria & Violet Jo Malone London for women and men,3.86,143,https://www.fragrantica.com/perfume/Jo-Malone-London/London-Rain-Wisteria-Violet-22503.html,2025-11-17T21:46:49.633217
Jo Malone London,Osmanthus Cologne Jo Malone London for women and men,3.92,116,https://www.fragrantica.com/perfume/Jo-Malone-London/Osmanthus-Cologne-60485.html,2025-11-17T21:46:55.787652
Jo Malone London,Sweet Lemon Jo Malone London for women and men,3.75,63,https://www.fragrantica.com/perfume/Jo-Malone-London/Sweet-Lemon-11490.html,2025-11-17T21:47:02.350798
Jo Malone London,Musk Memento Cologne Jo Malone London for women and men,3.63,103,https://www.fragrantica.com/perfume/Jo-Malone-London/Musk-Memento-Cologne-90257.html,2025-11-17T21:47:28.080661
Jo Malone London,Silk Blossom Cologne (2019) Jo Malone London for women and men,4.14,114,https://www.fragrantica.com/perfume/Jo-Malone-London/Silk-Blossom-Cologne-2019-54455.html,2025-11-17T21:47:34.097549
